¶O¥Î¦~,ÃÄ«~¥N½X,ÃÄ«~¤ÀÃþ¤À²Õ¦WºÙ,¥Ó³ø°_©l¦~¤ë,¥Ó³øµ²§ô¦~¤ë,Âå¥O¶q_¨k©Ê,Âå¥O¶q_¤k©Ê,Âå¥O¶q_¦X­p,§t¥]»q¤ä¥IªºÂå¥O¶q_¨k©Ê,§t¥]»q¤ä¥IªºÂå¥O¶q_¤k©Ê,§t¥]»q¤ä¥IªºÂå¥O¶q_¦X­p
111,AC42507100,TIAPROFENIC ACID ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 200.00 MG,11101,11112,60.0,51.0,111.0,60.0,60.0,120.0
111,AC42512100,DICLOFENAC ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 50.00 MG,11101,11112,1301414.4,1432571.5,2733985.9,3079755.9,3272645.6,6352401.5
111,AC425121G0,DICLOFENAC ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 50.00 MG,11101,11112,1277235.5,1078362.7,2355598.2,1609327.2,1414204.7,3023531.9
111,AC42513100,PHENOXYBENZAMINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 10.00 MG,11101,11112,360.0,0.0,360.0,375.0,3.0,378.0
111,AC42514100,ALPRAZOLAM ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 500.00 MCG,11101,11112,37569.0,57057.0,94626.0,47882.5,70873.0,118755.5
111,AC425141G0,ALPRAZOLAM ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 500.00 MCG,11101,11112,1364555.8,2473463.1,3838018.9,1386020.8,2507125.6,3893146.4
111,AC42521100,PIROXICAM ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 20.00 MG,11101,11112,12.0,78.0,90.0,17649.0,13440.0,31089.0
111,AC425211G0,PIROXICAM ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 20.00 MG,11101,11112,453.0,536.0,989.0,525.0,629.0,1154.0
111,AC42526100,MEQUITAZINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 5.00 MG,11101,11112,1187790.6,1372838.5,2560629.1,2757030.3,3236036.1,5993066.4
111,AC42533100,TRAMADOL ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 50.00 MG,11101,11112,9.0,1170.0,1179.0,15.0,1170.0,1185.0
111,AC42534100,MORPHINE ¡A ½wÄÀ¿õ¾¯½¦Ån¾¯ ¡A 30.00 MG,11101,11112,242494.0,115664.0,358158.0,243579.5,117412.0,360991.5
111,AC42535100,DIPYRIDAMOLE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 50.00 MG,11101,11112,1015861.0,806486.5,1822347.5,1018101.0,807781.5,1825882.5
111,AC425351G0,DIPYRIDAMOLE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 50.00 MG,11101,11112,1075052.0,986765.0,2061817.0,1075832.0,988455.0,2064287.0
111,AC42536100,ESTRADIOL 2MG + NORETHINDRONE 1MG¡A ¤@¯ë¿õ¾¯½¦Ån¾¯¡A,11101,11112,56.0,1756883.0,1756939.0,56.0,1757160.0,1757216.0
111,AC425371G0,ALPRAZOLAM ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 500.00 MCG,11101,11112,335583.0,613355.5,948938.5,345472.6,631800.5,977273.1
111,AC42538100,MEQUITAZINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 5.00 MG,11101,11112,1323814.0,1462856.9,2786670.9,3133192.3,3577632.8,6710825.1
111,AC42539100,LOVASTATIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 20.00 MG,11101,11112,3609.0,9535.0,13144.0,4419.0,12133.0,16552.0
111,AC42554230,PROPOFOL ¡A ª`®g¾¯ ¡A 120.00 MG,11101,11112,12.0,16.0,28.0,12.0,54.0,66.0
111,AC42554238,PROPOFOL ¡A ª`®g¾¯ ¡A 200.00 MG,11101,11112,6255.5,5328.8,11584.3,6605.5,6615.3,13220.8
111,AC42554248,PROPOFOL ¡A ª`®g¾¯ ¡A 500.00 MG,11101,11112,16943.0,6930.0,23873.0,17754.0,7050.0,24804.0
111,AC42556100,DONEPEZIL ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 5.00 MG,11101,11112,1299745.0,2497279.0,3797024.0,1300603.0,2497966.0,3798569.0
111,AC42558100,LOVASTATIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 20.00 MG,11101,11112,952.0,1542.0,2494.0,1364.6,2261.4,3626.0
111,AC42570100,FLUOXETINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 20.00 MG (DISPERSIBLE),11101,11112,25772.0,64734.0,90506.0,25972.0,65157.0,91129.0
111,AC42584100,ENALAPRIL ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 20.00 MG,11101,11112,72625.5,52977.5,125603.0,72682.0,52985.0,125667.0
111,AC425841G0,ENALAPRIL ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 20.00 MG,11101,11112,1135636.9,817516.0,1953152.9,1136314.6,818651.7,1954966.3
111,AC42588100,DICLOFENAC ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 50.00 MG,11101,11112,17.0,1311.0,1328.0,38.0,3186.0,3224.0
111,AC42601238,MANNITOL ¡A ª`®g¾¯ ¡A 200.00  MG/ML ¡A 20.00 ML,11101,11112,243.0,254.0,497.0,1550.0,2421.0,3971.0
111,AC42601255,MANNITOL ¡A ª`®g¾¯ ¡A 200.00  MG/ML ¡A 100.00 ML,11101,11112,25193.6,17687.7,42881.3,25653.6,17983.7,43637.3
111,AC42601266,MANNITOL ¡A ª`®g¾¯ ¡A 200.00  MG/ML ¡A 300.00 ML,11101,11112,36547.0,22394.0,58941.0,36708.0,22598.0,59306.0
111,AC42601277,MANNITOL ¡A ª`®g¾¯ ¡A 200.00  MG/ML ¡A 500.00 ML,11101,11112,1150.0,1574.0,2724.0,1150.0,1574.0,2724.0
111,AC42602100,TIAPROFENIC ACID ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 200.00 MG,11101,11112,171864.0,140605.5,312469.5,190744.5,156016.5,346761.0
111,AC42605100,DEXTROMETHORPHAN 20MG + POTASSIUM CRESOLSULFONATE 90MG + LYSOZYME 20MG¡A ¤@¯ë¿õ¾¯½¦Ån¾¯¡A,11101,11112,282899.4,334096.6,616996.0,640003.8,774727.6,1414731.4
111,AC426051G0,DEXTROMETHORPHAN 20MG + POTASSIUM CRESOLSULFONATE 90MG + LYSOZYME 20MG¡A ¤@¯ë¿õ¾¯½¦Ån¾¯¡A,11101,11112,4620968.1,3685789.3,8306757.4,4646588.1,3713654.8,8360242.9
111,AC42619100,FENOFIBRATE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 145.00-200.00 MG,11101,11112,6160656.8,2883523.1,9044179.9,6165251.8,2888259.1,9053510.9
111,AC42621100,CLOZAPINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 25.00 MG,11101,11112,1869011.2,1711184.7,3580195.9,1869082.2,1711195.7,3580277.9
111,AC42623277,HYDROXYETHYL STARCH 70/0.5-450/0.7¡A ª`®g¾¯¡A 6%¡A 500.00ML,11101,11112,724.0,1081.0,1805.0,754.0,1363.0,2117.0
111,AC42626100,LORATADINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 10.00 MG,11101,11112,1556096.3,1799331.0,3355427.3,3762870.9,4499785.7,8262656.6
111,AC426261G0,LORATADINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 10.00 MG,11101,11112,2507539.3,2731521.9,5239061.2,2847773.7,3171620.9,6019394.6
111,AC42627100,LOVASTATIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 20.00 MG,11101,11112,1873.0,2986.0,4859.0,1882.0,2986.0,4868.0
111,AC42629500,METRONIDAZOLE ¡A ³±¹D¥Î¿õ¾¯½¦Ån¾¯ ¡A 500.00 MG,11101,11112,0.0,18340.0,18340.0,0.0,22284.0,22284.0
111,AC42646100,ESTAZOLAM ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 2.00 MG,11101,11112,1130843.5,970509.7,2101353.2,1132445.0,974277.7,2106722.7
111,AC426461G0,ESTAZOLAM ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 2.00 MG,11101,11112,15412051.4,19479016.2,34891067.6,15460267.9,19535957.0,34996224.9
111,AC42654100,CALCIUM CITRATE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 950.00 MG,11101,11112,0.0,0.0,0.0,12.0,6.0,18.0
111,AC42656100,CETIRIZINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 10.00 MG,11101,11112,35487.4,43677.8,79165.2,107659.7,126011.3,233671.0
111,AC426561G0,CETIRIZINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 10.00 MG,11101,11112,520.5,2170.0,2690.5,745.5,2817.0,3562.5
111,AC42659100,INDAPAMIDE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 2.50 MG,11101,11112,486018.0,555591.3,1041609.3,486537.0,556384.3,1042921.3
111,AC426591G0,INDAPAMIDE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 2.50 MG,11101,11112,58733.0,71505.5,130238.5,58745.0,71581.5,130326.5
111,AC42660100,AMOXICILLIN 500MG + CLAVULANIC ACID 125MG¡A ¤@¯ë¿õ¾¯½¦Ån¾¯¡A,11101,11112,1242909.4,1247191.7,2490101.1,1481837.9,1492625.6,2974463.5
111,AC42686100,ALPRAZOLAM ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 500.00 MCG,11101,11112,163031.1,278599.5,441630.6,169585.6,291105.8,460691.4
111,AC426861G0,ALPRAZOLAM ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 500.00 MCG,11101,11112,20245953.6,35153314.0,55399267.6,20323629.8,35277884.5,55601514.3
111,AC42687100,DEXTROMETHORPHAN ¡A ½wÄÀ¿õ¾¯½¦Ån¾¯ ¡A 60.00 MG,11101,11112,0.0,0.0,0.0,207.0,19.0,226.0
111,AC426871G0,DEXTROMETHORPHAN ¡A ½wÄÀ¿õ¾¯½¦Ån¾¯ ¡A 60.00 MG,11101,11112,1853838.5,1729287.5,3583126.0,1866052.5,1743703.0,3609755.5
111,AC42697280,AMOXICILLIN 500MG + CLAVULANIC ACID 100MG¡A ª`®g¾¯¡A 600.00MG,11101,11112,29433.0,16167.1,45600.1,29895.0,16432.1,46327.1
111,AC42697297,AMOXICILLIN 1000MG + CLAVULANIC ACID 200MG¡A ª`®g¾¯¡A 1200.00MG,11101,11112,29035.0,17260.5,46295.5,29228.0,17416.5,46644.5
111,AC42708321,BIFONAZOLE ¡A ¥~¥Î³n»I¾¯ ¡A 10.00  MG/GM ¡A 5.00 GM,11101,11112,16.0,16.0,32.0,82.0,79.0,161.0
111,AC42708329,BIFONAZOLE ¡A ¥~¥Î³n»I¾¯ ¡A 10.00  MG/GM ¡A 10.00 GM,11101,11112,2.0,3.0,5.0,2.0,3.0,5.0
111,AC42708335,BIFONAZOLE ¡A ¥~¥Î³n»I¾¯ ¡A 10.00  MG/GM ¡A 15.00 GM,11101,11112,69.0,43.0,112.0,81.0,52.0,133.0
111,AC42714209,CEFAZOLIN (=CEPHAZOLIN) ¡A ª`®g¾¯ ¡A 1000.00 MG,11101,11112,16.0,103.0,119.0,21.0,108.0,129.0
111,AC42714277,CEFAZOLIN (=CEPHAZOLIN) ¡A ª`®g¾¯ ¡A 500.00 MG,11101,11112,0.0,6.0,6.0,0.0,6.0,6.0
111,AC42722100,CALCIUM ACETATE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 667.00 MG,11101,11112,40508.0,42171.0,82679.0,183074.0,121616.0,304690.0
111,AC427221G0,CALCIUM ACETATE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 667.00 MG,11101,11112,65643.0,88209.0,153852.0,193426.0,154329.0,347755.0
111,AC42725321,NAFTIFINE ¡A ¥~¥Î³n»I¾¯ ¡A 10.00  MG/GM ¡A 5.00 GM,11101,11112,32.0,20.0,52.0,56.0,40.0,96.0
111,AC42725329,NAFTIFINE ¡A ¥~¥Î³n»I¾¯ ¡A 10.00  MG/GM ¡A 10.00 GM,11101,11112,10.0,23.0,33.0,18.0,29.0,47.0
111,AC42748100,BENPROPERINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 20.00 MG,11101,11112,718990.3,848767.4,1567757.7,1172882.3,1409212.6,2582094.9
111,AC42749100,INDAPAMIDE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 1.25 MG,11101,11112,3066.0,2115.5,5181.5,3066.0,2118.5,5184.5
111,AC42752100,OFLOXACIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 200.00 MG,11101,11112,306130.5,383760.8,689891.3,380237.8,531593.6,911831.4
111,AC42754100,BENZBROMARONE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 50.00 MG,11101,11112,232874.9,56106.5,288981.4,233071.9,56136.5,289208.4
111,AC427541G0,BENZBROMARONE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 50.00 MG,11101,11112,28587546.7,7511789.6,36099336.3,28596440.7,7517271.1,36113711.8
111,AC42755100,ACYCLOVIR ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 200.00 MG,11101,11112,142093.1,141711.9,283805.0,152215.9,156457.8,308673.7
111,AC42764335,PIROXICAM ¡A ¥~¥Î³n»I¾¯ ¡A 10.00  MG/GM ¡A 15.00 GM,11101,11112,2.0,2.0,4.0,3.0,3.0,6.0
111,AC42764345,PIROXICAM ¡A ¥~¥Î³n»I¾¯ ¡A 10.00  MG/GM ¡A 40.00 GM,11101,11112,321.0,662.0,983.0,709.0,1335.0,2044.0
111,AC42766100,URSODEOXYCHOLIC ACID ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 300.00 MG,11101,11112,193878.2,121757.8,315636.0,194191.2,121984.8,316176.0
111,AC42768151,METAPROTERENOL 0.5MG/ML + DOXYLAMINE 0.75MG/ML + BROMHEXINE 0.8MG/ML¡A¤fªA²G¾¯¡A 60.00ML,11101,11112,3326.7,3107.1,6433.8,19403.9,15792.3,35196.2
111,AC42770100,TRAMADOL ¡A ½wÄÀ¿õ¾¯½¦Ån¾¯ ¡A 100.00 MG,11101,11112,1243698.7,1268293.7,2511992.4,1254703.0,1281944.1,2536647.1
111,AC42774100,ACETYLSALICYLIC ACID ¡A ¸z·»»s¾¯ ¡A 81-165¡AMG,11101,11112,12311.0,22782.0,35093.0,13076.0,23226.0,36302.0
111,AC42775100,FENOFIBRATE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 67.00-100.00 MG,11101,11112,10455.0,6339.0,16794.0,10455.0,6345.0,16800.0
111,AC42798329,BETAMETHASONE (VALERATE) ¡A ¥~¥Î²G¾¯ ¡A 1.00  MG/ML ¡A 10.00 ML,11101,11112,48271.0,35921.8,84192.8,72745.5,57490.8,130236.3
111,AC42798338,BETAMETHASONE (VALERATE) ¡A ¥~¥Î²G¾¯ ¡A 1.00  MG/ML ¡A 20.00-25.00 ML,11101,11112,73270.2,54808.1,128078.3,96164.8,74417.3,170582.1
111,AC42798340,BETAMETHASONE (VALERATE) ¡A ¥~¥Î²G¾¯ ¡A 1.00  MG/ML ¡A 20.00-25.00 ML,11101,11112,10468.0,9577.0,20045.0,13675.0,12473.0,26148.0
111,AC42798345,BETAMETHASONE (VALERATE) ¡A ¥~¥Î²G¾¯ ¡A 1.00  MG/ML ¡A 40.00 ML,11101,11112,0.0,6.0,6.0,1.0,7.0,8.0
111,AC42802151,CYPROHEPTADINE ¡A ¤fªA²G¾¯ ¡A 0.40  MG/ML ¡A 60.00 ML,11101,11112,4820.8,4241.3,9062.1,30488.2,26879.2,57367.4
111,AC42802157,CYPROHEPTADINE ¡A ¤ºªA²G¾¯ ¡A 0.40  MG/ML ¡A 120.00 ML,11101,11112,135.0,101.0,236.0,2005.0,1836.0,3841.0
111,AC42823421,TOBRAMYCIN ¡A ²´¥Î²G¾¯ ¡A 3.00  MG/ML ¡A 5.00 ML,11101,11112,15720.3,15266.0,30986.3,27392.3,28705.3,56097.6
111,AC42824100,LISINOPRIL ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 10.00 MG,11101,11112,6689.0,6803.0,13492.0,6701.0,6906.0,13607.0
111,AC42826100,FENOFIBRATE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 67.00-100.00 MG,11101,11112,616706.0,333296.9,950002.9,621297.0,337885.9,959182.9
111,AC42828219,PIPERACILLIN ¡A ª`®g¾¯ ¡A 4.00 GM,11101,11112,24178.0,14298.0,38476.0,30654.0,17002.0,47656.0
111,AC42829100,DEXTROMETHORPHAN 20MG + POTASSIUM CRESOLSULFONATE 90MG + LYSOZYME 20MG¡A ¤@¯ë¿õ¾¯½¦Ån¾¯¡A,11101,11112,2394222.5,2983397.1,5377619.6,5859021.1,7314412.0,13173433.1
111,AC42830100,TICLOPIDINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 250.00 MG,11101,11112,1292.0,2698.0,3990.0,1292.0,2698.0,3990.0
111,AC42831151,SALBUTAMOL ¡A¤fªA²G¾¯ ¡A 0.40  MG/ML ¡A 60.00 ML,11101,11112,10094.6,7783.1,17877.7,28134.4,23017.4,51151.8
111,AC42831199,SALBUTAMOL ¡A¤fªA²G¾¯ ¡A 0.40  MG/ML ¡A 1.00 ML,11101,11112,0.0,0.0,0.0,1.0,2.0,3.0
111,AC42837100,FLUOXETINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 20.00 MG (DISPERSIBLE),11101,11112,85742.0,148256.0,233998.0,86308.0,149425.0,235733.0
111,AC42840100,AMLODIPINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 5.00 MG,11101,11112,96159.0,102904.5,199063.5,96294.0,102988.5,199282.5
111,AC42844338,CHLORCARVACROL 1MG/GM + SODIUM OLETATE 100MG/GM + THESIT(=POLIDOCANOL) 20MG/GM¡A ¥~¥Î³n»I¾¯¡A 20.00GM,11101,11112,62018.0,60937.7,122955.7,64996.4,63642.0,128638.4
111,AC428551G0,DICLOFENAC ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 50.00 MG,11101,11112,541.0,684.0,1225.0,604.0,720.0,1324.0
111,AC42856100,MEPHENOXALONE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 200.00 MG,11101,11112,50341.5,70230.5,120572.0,111741.5,140311.5,252053.0
111,AC42857100,AMLODIPINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 5.00 MG,11101,11112,279831.5,309681.5,589513.0,280304.0,310028.5,590332.5
111,AC42860100,LORATADINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 10.00 MG,11101,11112,33015.3,36848.5,69863.8,191119.5,234038.5,425158.0
111,AC428601G0,LORATADINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 10.00 MG,11101,11112,226576.0,275624.6,502200.6,328524.1,399747.3,728271.4
111,AC42863100,FAMOTIDINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 20.00 MG,11101,11112,12333207.4,12434466.8,24767674.2,12757051.6,13030298.1,25787349.7
111,AC428631G0,FAMOTIDINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 20.00 MG,11101,11112,11559984.0,12121151.8,23681135.8,11664883.3,12258775.3,23923658.6
111,AC42869100,FLUNITRAZEPAM ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 1.00 MG,11101,11112,168.0,0.0,168.0,168.0,0.0,168.0
111,AC428691G0,FLUNITRAZEPAM ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 1.00 MG,11101,11112,21.0,0.0,21.0,21.0,0.0,21.0
111,AC42874100,DOXAZOSIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 4.00 MG,11101,11112,23492.5,4258.5,27751.0,23704.0,4662.5,28366.5
111,AC42877326,ACYCLOVIR ¡A ¥~¥Î³n»I¾¯ ¡A 50.00  MG/GM ¡A 8.00 GM,11101,11112,19.0,50.5,69.5,40.0,102.0,142.0
111,AC42879214,CISATRACURIUM 5.00 MG/ATRACURIUM 25.00 MG ¡A ª`®g¾¯,11101,11112,156939.0,55537.0,212476.0,160179.0,57498.5,217677.5
111,AC42883100,CHLORPROTHIXENE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 50.00 MG,11101,11112,64510.5,65259.0,129769.5,64603.0,65338.0,129941.0
111,AC42884100,FLUCONAZOLE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 150.00 MG,11101,11112,14836.0,13912.5,28748.5,19300.3,18646.5,37946.8
111,AC42886100,CLOZAPINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 100.00 MG,11101,11112,1531844.6,1075422.6,2607267.2,1531886.6,1075451.6,2607338.2
111,AC42887100,CETIRIZINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 10.00 MG,11101,11112,15701.8,16995.3,32697.1,37181.5,44933.5,82115.0
111,AC428871G0,CETIRIZINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 10.00 MG,11101,11112,46070.6,56308.1,102378.7,68292.6,84631.4,152924.0
111,AC42899100,HYDROXYCHLOROQUINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 200.00 MG,11101,11112,386496.6,1669781.9,2056278.5,387650.6,1671719.9,2059370.5
111,AC42903100,GINKGO BILOBA EXTRACT¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 40.00 MG,11101,11112,48444.0,51518.0,99962.0,57992.0,66866.0,124858.0
111,AC42906100,TRAZODONE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 100.00 MG,11101,11112,958148.3,1246502.5,2204650.8,959749.6,1250064.3,2209813.9
111,AC429081G0,GLICLAZIDE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 80.00 MG,11101,11112,0.0,56.0,56.0,224.0,56.0,280.0
111,AC42916100,METFORMIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 500.00 MG,11101,11112,536.0,954.0,1490.0,536.0,954.0,1490.0
111,AC429161G0,METFORMIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 500.00 MG,11101,11112,3698.0,8384.0,12082.0,3705.0,8391.0,12096.0
111,AC42917100,AMLODIPINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 5.00 MG,11101,11112,1676332.0,1880873.0,3557205.0,1677890.5,1882549.0,3560439.5
111,AC42919100,MEPHENOXALONE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 200.00 MG,11101,11112,40845.0,43476.0,84321.0,74535.8,70996.2,145532.0
111,AC429191G0,MEPHENOXALONE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 200.00 MG,11101,11112,253151.5,180058.5,433210.0,262395.0,192573.5,454968.5
111,AC42932151,KETOTIFEN ¡A ¤fªA²G¾¯ ¡A 0.20  MG/ML ¡A 60.00 ML,11101,11112,22901.0,17142.3,40043.3,30898.0,23737.3,54635.3
111,AC42932157,KETOTIFEN ¡A ¤ºªA²G¾¯ ¡A 0.20  MG/ML ¡A 120.00 ML,11101,11112,317.0,293.0,610.0,397.0,362.0,759.0
111,AC42934100,ACETYLSALICYLIC ACID ¡A ¸z·»»s¾¯ ¡A 81-165¡AMG,11101,11112,7.0,0.0,7.0,7.0,0.0,7.0
111,AC42936100,TERAZOSIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 2.00 MG,11101,11112,663474.1,87034.5,750508.6,671840.9,88404.0,760244.9
111,AC42944100,MAPROTILINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 25.00 MG,11101,11112,25037.0,77529.6,102566.6,25082.0,77580.6,102662.6
111,AC42946100,SULPIRIDE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 50.00 MG,11101,11112,308405.0,472744.0,781149.0,320453.8,494136.0,814589.8
111,AC429461G0,SULPIRIDE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 50.00 MG,11101,11112,1776115.0,2448977.6,4225092.6,1799002.5,2482198.6,4281201.1
111,AC42947100,ACEBUTOLOL ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 400.00 MG,11101,11112,0.0,0.0,0.0,0.0,60.0,60.0
111,AC42948100,ALPRAZOLAM ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 250.00 MCG,11101,11112,7977.5,13977.0,21954.5,8148.5,14712.5,22861.0
111,AC429481G0,ALPRAZOLAM ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 250.00 MCG,11101,11112,1437525.3,2862371.6,4299896.9,1446056.9,2879890.6,4325947.5
111,AC42957100,MOCLOBEMIDE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 150.00 MG,11101,11112,167851.0,305514.3,473365.3,167939.5,305725.8,473665.3
111,AC42965100,MEQUITAZINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 5.00 MG,11101,11112,37812.2,44927.1,82739.3,57922.3,66382.0,124304.3
111,AC429651G0,MEQUITAZINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 5.00 MG,11101,11112,0.0,0.0,0.0,0.0,4.5,4.5
111,AC42966100,MEXILETINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 100.00 MG,11101,11112,13057.0,14159.0,27216.0,13184.5,14442.5,27627.0
111,AC42967100,ACEBUTOLOL ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 400.00 MG,11101,11112,647.0,940.0,1587.0,647.0,955.0,1602.0
111,AC42974100,VITAMIN E (=TOCOPHEROL) ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 100.00 MG,11101,11112,0.0,210.0,210.0,0.0,210.0,210.0
111,AC42977100,FLUOXETINE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 20.00 MG (DISPERSIBLE),11101,11112,0.0,0.0,0.0,56.0,56.0,112.0
111,AC42990100,BEZAFIBRATE ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 200.00 MG,11101,11112,7044.0,2276.0,9320.0,7044.0,2306.0,9350.0
111,AC42997100,OFLOXACIN ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 200.00 MG,11101,11112,6291.5,7614.5,13906.0,13848.5,16685.9,30534.4
111,AC42999100,ACEBUTOLOL ¡A ¤@¯ë¿õ¾¯½¦Ån¾¯ ¡A 400.00 MG,11101,11112,0.0,0.0,0.0,3.0,18.0,21.0
111,AC43000248,FLUCONAZOLE ¡A ª`®g¾¯ ¡A 100.00 MG,11101,11112,5125.5,2892.0,8017.5,5527.5,3034.0,8561.5
